Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,Zipcode,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,EV Connector Types
ELEC,West Herr Nissan - Williamsville,8137 Main St,,Williamsville,NY,14221,,877-813-5387,E,,Public - Call ahead,Dealership business hours,,,1,,,Non-Networked,,200-8,42.965083,-78.691464,9/9/2019,44216,1/21/2020 18:34,P,,,11/30/2011,J1772
ELEC,TOWNE BMW,8195 Main St,DUAL CHARGER; Across from Building (SouthWest Corner),Williamsville,NY,14221,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.964139,-78.688046,4/1/2020,88786,4/1/2020 9:20,,,,,J1772
ELEC,LIA HONDA,4891 Transit Rd,SHOP1; Service Use OnlySHOP2; Rear of building Deal use only,Buffalo,NY,14221,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,200-9,42.980699,-78.696681,4/1/2020,100394,4/1/2020 9:20,,,,,J1772
ELEC,COUNTRY CLUB,2009-2015 Northwood Dr,COUNTRY CLUB 1; Station is located in second lot on left off Northwood Drive,Buffalo,NY,14221,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.979504,-78.71836,4/1/2020,62859,4/1/2020 9:20,,,,,J1772
ELEC,NATIONAL GRID,5274 Main St,"TOPSWILLIAMSVLL; Tops, next to the entrance with bottle recycling machines.",Williamsville,NY,14221,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.962402,-78.757219,4/1/2020,99643,4/1/2020 9:20,,,,,J1772
ELEC,NATIONAL GRID,1 Flint rd,COMFORT INN; Back of Comfort inn parking lot,Buffalo,NY,14221,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.990251,-78.790769,4/1/2020,99613,4/1/2020 9:20,,,,,J1772
ELEC,LIA HONDA,4871 NY-78,STATION1,Buffalo,NY,14221,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.980606,-78.696452,4/1/2020,100395,4/1/2020 9:20,,,,,J1772
ELEC,Shops at Main / Transit - Tesla Supercharger,4455  Transit Road,,Buffalo,NY,14221,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,8,,Tesla,http://www.teslamotors.com/supercharger,200-9,42.968675,-78.69568,1/31/2020,102328,2/6/2020 19:50,P,,,6/1/2015,TESLA
ELEC,WILLIAMSVILLE,5565 Main St,VILLAGE HALL 1; In the back parking lot,Williamsville,NY,14221,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.961981,-78.745451,4/1/2020,105526,4/1/2020 9:20,,,,,J1772
ELEC,MOSEY,5195 Main St,MOSEY 1; Inside parking ramp to the left 1st floor,Williamsville,NY,14221,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.959882,-78.758655,4/1/2020,149544,4/1/2020 9:20,,,,,J1772
ELEC,AAA Car Care Plus,8120 Main St,,Clarence,NY,14221,,716-932-3900  855-443-3873,E,,Public,24 hours daily,,,1,,,Non-Networked,,200-8,42.965117,-78.69245,6/6/2019,42993,1/21/2020 18:34,P,,,12/17/2018,J1772
ELEC,NATIONAL GRID,1300 Elmwood Ave,BUFFALO STATE,Buffalo,NY,14222,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.931359,-78.879109,4/1/2020,53112,4/1/2020 9:20,,,,,J1772
ELEC,Gallagher Ramp,499 Elmwood Ave,,Buffalo,NY,14222,,716-849-5812  866-816-7584,E,,Public - Credit card at all times,24 hours daily; must use EVConnect app for payment,A D Debit M V,,1,,,EV Connect,http://evconnect.com/,200-9,42.910628,-78.876862,5/9/2019,120916,1/21/2020 18:34,LG,,,4/1/2018,J1772
ELEC,W DELAVAN,722 W Delavan Ave,DELAVAN (1),Buffalo,NY,14222,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.922743,-78.873098,4/1/2020,154370,4/1/2020 9:20,,,,,J1772
ELEC,Buffalo State - Cleveland Hall,1300 Elmwood Ave,,Buffalo,NY,14222,,716-878-3041,E,,Public,24 hours daily,,,2,,,Non-Networked,,200-8,42.932241,-78.877174,3/3/2020,104734,3/3/2020 21:13,P,,,2/1/2018,J1772
ELEC,TONAWANDA YPR,157 Thorncliff Rd,POOL PLAZA 3; -,Buffalo,NY,14223,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.98275,-78.86671,4/1/2020,154519,4/1/2020 9:20,,,,,J1772
ELEC,TONAWANDA YPR,147 Thorncliff Rd,POOL PLAZA 1; -,Buffalo,NY,14223,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.98276,-78.86685,4/1/2020,154517,4/1/2020 9:20,,,,,J1772
ELEC,TONAWANDA YPR,151 Thorncliff Rd,POOL PLAZA 2; -,Buffalo,NY,14223,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.98276,-78.86679,4/1/2020,154518,4/1/2020 9:20,,,,,J1772
ELEC,Walmart 2586 Cheektowaga,2500 Walden Ave,,Cheektowaga,NY,14225,,833-632-2778,E,,Public,24 hours daily,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,42.909598,-78.7447,4/1/2020,121719,4/1/2020 10:12,,,,,CHADEMO J1772COMBO
ELEC,TownePlace Suites - Buffalo Airport,4265 Genesee St,,Buffalo,NY,14225,,716-839-1880,E,,Public,24 hours daily; two chargers for guest use only,,,2,,,Non-Networked,,200-8,42.932078,-78.727638,3/3/2020,104733,3/3/2020 21:13,P,,,11/1/2018,J1772
ELEC,Buffalo Niagara International Airport,4200 Genesee St,"Located on Level 1, section F-2 in the Daily/Hourly Parking Garage",Buffalo,NY,14225,,716-630-6191,E,,Public,24 hours daily,,,3,,,Non-Networked,,200-8,42.929827,-78.740773,4/8/2019,63479,1/21/2020 18:34,P,,,12/31/2014,J1772
ELEC,Panera Bread - Tesla Supercharger,2013 Walden Ave,,Cheektowaga,NY,14225,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,8,,Tesla,http://www.teslamotors.com/supercharger,GPS,42.907265,-78.762178,3/3/2020,153790,3/3/2020 21:13,P,,,2/14/2020,TESLA
ELEC,CHEEKTOWAGA,211 Ridge Park Ave,CHEEKTOWAGA,Cheektowaga,NY,14225,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.913478,-78.789878,4/1/2020,103506,4/1/2020 9:20,,,,,J1772
ELEC,REIKART HOUSE,5000-5010 Main St,JAZZBOLINE 1; -,Buffalo,NY,14226,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.96014,-78.76977,4/1/2020,150825,4/1/2020 9:20,,,,,J1772
ELEC,AAA Car Care Plus,2131 Eggert Rd,,Amherst,NY,14226,,716-362-0562  855-443-3873,E,,Public,24 hours daily,,,1,,,Non-Networked,,200-9,42.979363,-78.821443,6/6/2019,42992,1/21/2020 18:34,P,,,12/31/2011,J1772
ELEC,Buffalo Niagara Medical Campus - MiGo Garage,134 High St,1st level,Buffalo,NY,14226,,716-218-7351,E,,Public,Pay to park for access,,,5,,,Non-Networked,,200-8,42.900312,-78.863802,3/3/2020,50710,3/3/2020 21:13,P,,,3/31/2011,J1772
ELEC,1350 EGGERT RD,1350 Eggert Rd,EGGERT (1),Buffalo,NY,14226,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.965328,-78.804684,4/1/2020,154369,4/1/2020 9:20,,,,,J1772
ELEC,NATIONAL GRID,1145 Niagara Falls Blvd,CHILIS AMHERST; Chili?s Parking lot,Amherst,NY,14226,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.984648,-78.821984,4/1/2020,99698,4/1/2020 9:20,,,,,J1772
ELEC,HYATT PLACE,5020 Main Street,HOTEL AMHERST 1; Near Hyatt Place Buffalo/AmherstHOTEL AMHERST 2; Near Hyatt Place Buffalo/Amherst,Amherst,NY,14226,,888-758-4389,E,,Public,24 hours daily,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-9,42.960632,-78.769636,4/1/2020,150805,4/1/2020 9:20,,,,,J1772
ELEC,Mike Barney Nissan,3676 Sheridan Dr,,Amherst,NY,14226,,716-833-9888,E,,Public - Call ahead,Dealership business hours,,,2,,,Non-Networked,,200-9,42.979725,-78.797346,9/9/2019,44319,1/21/2020 18:34,P,,,11/30/2011,J1772
ELEC,REIKART HOUSE,5010 Main St,JAZZBOLINE 2; Located behind Jazzboline Restaurant,Amherst,NY,14226,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.960133,-78.76967,4/1/2020,150803,4/1/2020 9:20,,,,,J1772
ELEC,NORTHTOWN VW,1135 Millersport Hwy,VW_408152_A,Buffalo,NY,14226,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.981621,-78.795872,4/1/2020,69055,4/1/2020 9:20,,,,,J1772
ELEC,NATIONAL GRID,Putnam Way,BONNER HALL.; Station located at Bonner Hall,Buffalo,NY,14228,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.001813,-78.788469,4/1/2020,52578,4/1/2020 9:20,,,,,J1772
ELEC,NATIONAL GRID,Bissel Hall,BISSEL HALL; Next to the police building,Buffalo,NY,14228,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.998555,-78.781323,4/1/2020,99614,4/1/2020 9:20,,,,,J1772
ELEC,NATIONAL GRID,3115 Niagara Falls Blvd,KOHLS AMHERST; In front of Kohl?s and anytime fitness,Buffalo,NY,14228,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.039273,-78.820953,4/1/2020,99642,4/1/2020 9:20,,,,,J1772
ELEC,Red Coach Inn - Tesla Destination,2 Buffalo Ave,,Niagara Falls,NY,14303,,716-282-1459  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,43.084562,-79.063781,9/30/2019,115199,3/2/2020 20:14,P,,,12/15/2016,TESLA
ELEC,NATIONAL GRID,Goat Island Rd,NIAGARA FALLS 2,Niagara Falls,NY,14303,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.081539,-79.070427,4/1/2020,102778,4/1/2020 9:20,,,,,J1772
ELEC,NATIONAL GRID,350 Prospect St,NIAGARA FALLS 1,Niagara Falls,NY,14303,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.086961,-79.065842,4/1/2020,102777,4/1/2020 9:20,,,,,J1772
ELEC,Niagara Falls International Airport,2035 Niagara Falls Blvd,Located in parking lot 1 in front of the terminal,Niagara Falls,NY,14304,,716-855-7300,E,,Public,24 hours daily,,,2,,,Non-Networked,,200-9,43.101378,-78.941072,3/3/2020,63478,3/3/2020 21:13,P,,,9/19/2014,J1772
ELEC,NATIONAL GRID,1536 Military Rd,CHILI'S NIAGARA; Chili?s parking lot near front entrance,Niagara Falls,NY,14304,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.094737,-78.973192,4/1/2020,76229,4/1/2020 9:20,,,,,J1772
ELEC,JATC LU237,8803 Niagara Falls Blvd,JATC LU237; Station is located in front of building off Niagara Boulevard,Niagara Falls,NY,14304,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.092298,-78.960956,4/1/2020,62433,4/1/2020 9:20,,,,,J1772
ELEC,Amtrak - Niagara Falls,825 Depot Ave W,,Niagara Falls,NY,14305,,716-285-0242,E,,Public,24 hours daily,,,2,,,Non-Networked,,GPS,43.110286,-79.054794,3/3/2020,147094,3/3/2020 21:13,P,,,10/1/2019,J1772
ELEC,RTS,225 W Academy St,RTS ORLEANS; By front entrance of RTS Orleans building ,Albion,NY,14411,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.239445,-78.19818,4/1/2020,154334,4/1/2020 9:20,,,,,J1772
ELEC,Avon Village Office,74 Genesee St,,Avon,NY,14414,,866-816-7584,E,,Public,24 hours daily,,,1,,,EV Connect,http://evconnect.com/,GPS,42.910944,-77.74632,6/6/2019,123132,3/26/2020 17:18,LG,,,4/1/2019,J1772
ELEC,Peppermint's Restaurant - Tesla Destination,244 E Main St,,Avon,NY,14414,,585-226-2707  877-798-3752,E,,Public,24 hours daily; for customer use only,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,42.910883,-77.735952,9/30/2019,114882,3/2/2020 20:14,P,,,9/1/2017,TESLA
ELEC,Hickory Park,51 S Lake Ave,Located in the parking lot,Bergen,NY,14416,,585-494-1513,E,,Public,24 hours daily,,,2,,,Non-Networked,,200-9,43.080755,-77.943372,3/3/2020,116924,3/3/2020 21:13,LG,,,11/22/2018,J1772
ELEC,Village of Bergen - Municipal Parking,18 Buffalo St,Located in the Village of Bergen Municipal Parking Lot between 16 & 18 Buffalo Street,Bergen,NY,14416,,585-494-1513,E,,Public,24 hours daily,,,2,,,Non-Networked,,200-9,43.085146,-77.943562,3/3/2020,116923,3/3/2020 21:13,LG,,,11/19/2018,J1772
ELEC,Hunt County Vineyards - Tesla Destination,4021 Italy Hill Rd,,Branchport,NY,14418,,315-595-2812  877-798-3752,E,,Public,24 hours daily; for customer use only,,,5,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,42.591377,-77.172899,9/30/2019,114886,3/2/2020 20:14,P,,,11/1/2018,J1772 TESLA
ELEC,VILLAGE HALL,49 State St,STATION; In tear parking lot of Village Hall,Brockport,NY,14420,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.214395,-77.936224,4/1/2020,87413,4/1/2020 9:20,,,,,J1772
ELEC,VILLAGE HALL,12-40 Water St,WELCOME CENTER; Near front entrance ,Brockport,NY,14420,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.215696,-77.937193,4/1/2020,88710,4/1/2020 9:20,,,,,J1772
ELEC,Bristol Harbour Resort,5410 Seneca Point Rd,,Canandaigua,NY,14424,,585-396-0060,E,,Public,Resort business hours; guest and visitor use only,,,1,,,Non-Networked,,GPS,42.753695,-77.333528,3/3/2020,62508,3/3/2020 21:13,P,,,7/15/2014,J1772
ELEC,Vision Nissan,2409 Rochester Rd,,Canandaigua,NY,14424,,585-393-0042,E,,Public,Dealership business hours,,,1,,,Non-Networked,,200-9,42.916433,-77.300722,9/9/2019,74632,1/21/2020 18:34,P,,,3/1/2016,J1772
ELEC,EVCS1,105 S Main St,CANANDAIGUA; Municipal parking lot. ,Canandaigua,NY,14424,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.886636,-77.279258,4/1/2020,87458,4/1/2020 9:20,,,,,J1772
ELEC,Holiday Inn Express Canandaigua - Finger Lakes - Tesla Destination,330 Eastern Blvd,,Canandaigua,NY,14424,,585-396-3669  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,42.878166,-77.255793,9/30/2019,114920,3/2/2020 20:14,P,,,11/1/2018,J1772 TESLA
ELEC,Letchworth State Park,1 Letchworth State Park,,Castille,NY,14427,,866-816-7584,E,,Public,24 hours daily,,,1,,,EV Connect,http://evconnect.com/,GPS,42.649937,-77.984734,6/6/2019,123260,3/26/2020 17:18,P,,,4/1/2019,J1772
ELEC,Jim Barnard Chevrolet,7101 Buffalo Rd,,Churchville,NY,14428,,585-293-2120,E,,Public - Call ahead,Dealership business hours,,,1,,,Non-Networked,,200-9,43.099649,-77.897024,3/3/2020,81608,3/3/2020 21:13,P,,,1/1/2010,J1772
ELEC,RRH,2 Coulter Rd,CLIFTON LEFT 1; Right side of Emergency Entrance in front of retaining wall CLIFTON RIGHT 2; Right side of Emergency Room by retaining wall ,Clifton Springs,NY,14432,,888-758-4389,E,,Public,24 hours daily,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-8,42.960673,-77.139257,4/1/2020,145086,4/1/2020 9:20,,,,,J1772
ELEC,Hoselton Nissan,66 Marsh Rd,,East Rochester,NY,14445,,585-385-3560,E,,Public - Call ahead,Dealership business hours,,,1,,,Non-Networked,,200-9,43.100001,-77.481422,9/9/2019,44333,1/21/2020 18:34,P,,,11/30/2011,J1772
ELEC,VOEASTROCHESTER,120 W Commercial St,EAST ROCH GW1; Behind village office next to police parking.,East Rochester,NY,14445,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.112972,-77.485756,4/1/2020,143377,4/1/2020 9:20,,,,,J1772
ELEC,Broccolo Tree and Lawncare Garden Center,2755 Penfield Rd,,Fairport,NY,14450,,585-424-4476,E,,Public,8am-5pm daily,A Cash D M V,,1,,,Non-Networked,,200-9,43.129935,-77.386788,3/3/2020,61760,3/3/2020 21:13,P,,,9/1/2013,J1772
ELEC,Fairport Electric,43 Lift Bridge Ln E,Located near S Water St,Fairport,NY,14450,,585-223-9500,E,,Public,24 hours daily,,,1,,,EV Connect,http://evconnect.com/,200-9,43.101432,-77.438423,3/3/2020,82260,3/3/2020 21:13,LG,,,12/27/2019,J1772
ELEC,Fairport Village Landing,100 Fairport Village Landing,Adjacent to parking garage ramp near Perrin St,Fairport,NY,14450,,585-223-9500,E,,Public,24 hours daily,,,6,,,EV Connect,http://evconnect.com/,200-9,43.100936,-77.443575,3/3/2020,51537,3/3/2020 21:13,LG,,,2/27/2019,J1772
ELEC,Fairport North - Main Parking,80 N Main St,Rear of Public Parking Lot,Fairport,NY,14450,,585-223-9500,E,,Public,24 hours daily,,,6,,,EV Connect,http://evconnect.com/,GPS,43.104022,-77.441473,3/3/2020,94576,3/3/2020 21:13,LG,,,12/27/2019,J1772
ELEC,Packetts Landing,500 Packetts Landing,Rear of Public Parking Lot,Fairport,NY,14452,,585-223-9500,E,,Public,24 hours daily,,,6,,,EV Connect,http://evconnect.com/,GPS,43.1005,-77.4403,3/3/2020,152213,3/3/2020 21:13,LG,,,12/27/2019,J1772
ELEC,Fairport Junction,9 Liftbridge Ln E,Rear of Public Parking Lot,Fairport,NY,14452,,585-223-9500,E,,Public,24 hours daily,,,6,,,EV Connect,http://evconnect.com/,GPS,43.1024,-77.4407,3/3/2020,152215,3/3/2020 21:13,LG,,,12/27/2019,J1772
ELEC,Potter Park,53 W Church St,Entrance on Potter Place,Fairport,NY,14452,,585-223-9500,E,,Public,24 hours daily,,,2,,,EV Connect,http://evconnect.com/,GPS,43.0979,-77.4465,3/3/2020,152216,3/3/2020 21:13,LG,,,12/27/2019,J1772
ELEC,MUNI PARKIN LOT,5 Chestnut St,VILLAGE GENESEO; Municipal Lot,Geneseo,NY,14454,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.795196,-77.816084,4/1/2020,88351,4/1/2020 9:20,,,,,J1772
ELEC,Finger Lakes Welcome Center,35 Lake Front Dr,,Geneva,NY,14456,,315-787-0052,E,,Public,24 hours daily; no overnight parking,,,4,,,Non-Networked,,200-8,42.870548,-76.977277,3/3/2020,117604,3/3/2020 21:13,P,,,5/1/2018,J1772
ELEC,JATC LU840,1401 NY-5,JATC LU840,Geneva,NY,14456,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.86074,-77.049868,4/1/2020,62128,4/1/2020 9:20,,,,,J1772
ELEC,HWS COLLEGES,288 Pulteney St,288 PULTENEY 1288 PULTENEY 2,Geneva,NY,14456,,888-758-4389,E,,Public,24 hours daily,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-9,42.859752,-76.985564,4/1/2020,144137,4/1/2020 9:20,,,,,J1772
ELEC,Town of Geneva,32 White Springs Rd,,Geneva,NY,14456,,866-816-7584,E,,Public,24 hours daily,,,1,,,EV Connect,http://evconnect.com/,GPS,42.856448,-77.000104,6/6/2019,123100,3/26/2020 17:18,LG,,,4/1/2019,J1772
ELEC,HWS COLLEGES,311 Pulteney St,MEDBERY LOT; Left of security office ,Geneva,NY,14456,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.859959,-76.984274,4/1/2020,92279,4/1/2020 9:20,,,,,J1772
ELEC,Peppermints Restaurant - Tesla Destination,4870 W Henrietta Rd,,Henrietta,NY,14467,,585-359-9169  877-798-3752,E,,Public,24 hours daily; for customer use only,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,43.055362,-77.65315,9/30/2019,114948,3/2/2020 20:14,P,,,11/1/2018,TESLA
ELEC,Lima - Town Court,7329 E Main St,,Lima,NY,14485,,866-816-7584,E,,Public,24 hours daily,,,1,,,EV Connect,http://evconnect.com/,GPS,42.90552,-77.610606,6/6/2019,123130,3/26/2020 17:18,LG,,,4/1/2019,J1772
ELEC,Village of Lima,7327 E Main St,"Located in the municipal parking lot behind the Lima Courthouse, 200 feet east of the intersection of routes 5&20 and 15A",Lima,NY,14485,,585-624-2210,E,,Public,24 hours daily,,,2,,,EV Connect,http://evconnect.com/,GPS,42.90552,-77.610606,3/3/2020,103810,3/3/2020 21:13,P,,,9/17/2018,J1772
ELEC,Prettejohn Public Parking Lot,17 Commercial St,Located behind the Livonia Inn,Livonia,NY,14487,,585-346-2010,E,,Public,24 hours daily,,,2,,,Non-Networked,,200-9,42.821105,-77.668406,3/3/2020,87725,3/3/2020 21:13,LG,,,9/13/2017,J1772
ELEC,Ultralife Corporation,2000 Technology Pkwy,,Newark,NY,14513,,866-816-7584,E,,Public,24 hours daily; Also accepts Paypal,A D M V,,2,,,EV Connect,http://evconnect.com/,GPS,43.026445,-77.091189,,154908,3/31/2020 16:39,P,,,4/23/2019,J1772
ELEC,RRH,1200 Driving Park Ave,NEWARK EAST 1; East Side of Hospital between Candy Apple Ln and Driving Park AveNEWARK EAST 3; East Side of Hospital between Candy Apple Ln and Driving Park AveNEWARK EAST 4; East Side of Hospital between Candy Apple Ln and Driving Park AveNEWARK EAST GW2; East Side of Hospital between Candy Apple Ln and Driving Park AveNEWARK WEST 1; West Side of Hospital on Sunset Drive NEWARK WEST 2; -NEWARK WEST 4; West Side of Hospital on Sunset Drive NEWARK WEST 5; West Side of Hospital on Sunset Drive NEWARK WEST GW3; West Side of Hospital on Sunset Drive ,Newark,NY,14513,,888-758-4389,E,,Public,24 hours daily,,,18,,,ChargePoint Network,http://www.chargepoint.com/,200-9,43.060529,-77.101648,4/1/2020,145144,4/1/2020 9:20,,,,,J1772
ELEC,COLACINO INUSTR,126 Harrison St,"COLACINO 1; Off Harrison St, in front of Colacino IndustriesCOLACINO 2; Off Harrison St in front of Colacino IndustriesCOLACINO 3; Off Harrison St in front of Colacino IndustriesCOLACINO 4; Colacino Industries",Newark,NY,14513,,888-758-4389,E,,Public,24 hours daily,,,8,,,ChargePoint Network,http://www.chargepoint.com/,200-9,43.049716,-77.093434,4/1/2020,143218,4/1/2020 9:20,,,,,J1772
ELEC,Town of Penfield - Library,1985 Baird Rd,,Penfield,NY,14526,,585-340-8720,E,,Public,6am-9pm daily,,,1,,,Non-Networked,,200-9,43.137476,-77.465214,3/3/2020,49941,3/3/2020 21:13,LG,,,4/1/2012,J1772
ELEC,YATES COUNTY,214 Main St,YATES COUNTY 1; Library parking lot ,Penn Yan,NY,14527,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.663948,-77.05697,4/1/2020,147016,4/1/2020 9:20,,,,,J1772
ELEC,La Belle Vie Bed & Breakfast - Tesla Destination,208 Main St,,Penn Yan,NY,14527,,315-694-7273  877-798-3752,E,,Public,24 hours daily; see front desk for access,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,42.663782,-77.056454,9/30/2019,115210,3/2/2020 20:14,P,,,1/1/2016,TESLA
ELEC,24 STATE STREET,14 State St,PITTSFORD; Off State behind library. ,Pittsford,NY,14534,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.09121,-77.514398,4/1/2020,87398,4/1/2020 9:20,,,,,J1772
ELEC,24 STATE STREET,35 Lincoln Ave,SPIEGEL CENTER,Pittsford,NY,14534,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.089355,-77.51962,4/1/2020,147217,4/1/2020 9:20,,,,,J1772
